,iyear,extended,vicinity,latitude,longitude,crit1,crit2,crit3,suicide,individual,nperps,nperpcap,claimed,nkill,nkillter,nwound,nwoundte,dayn,attacktype1_1,attacktype1_2,attacktype1_3,attacktype1_4,attacktype1_5,attacktype1_6,attacktype1_7,attacktype1_8,attacktype1_9,targtype1_1,targtype1_2,targtype1_3,targtype1_4,targtype1_5,targtype1_6,targtype1_7,targtype1_8,targtype1_9,targtype1_10,targtype1_11,targtype1_12,targtype1_13,targtype1_14,targtype1_15,targtype1_16,targtype1_17,targtype1_18,targtype1_19,targtype1_20,targtype1_21,targtype1_22,claimmode_1,claimmode_2,claimmode_3,claimmode_4,claimmode_5,claimmode_6,claimmode_7,claimmode_8,claimmode_9,claimmode_10
1599,0.2391304347826093,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8136986301369863,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
587,0.021739130434788482,False,False,0.3425599657072434,0.15084379620680105,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.3424657534246576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1245,0.15217391304348382,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4301369863013699,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1709,0.2826086956521792,False,False,0.5295469083203415,0.31880504458045444,True,False,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5095890410958904,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
517,0.021739130434788482,False,False,0.4408132274937891,0.257131863507844,True,True,False,False,False,0.01,0.1,False,0.0,0.0,0.001357588922074396,0.0,0.1808219178082192,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2331,0.6304347826086953,False,False,0.5348718905174903,0.3307042325825438,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5808219178082192,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2290,0.608695652173914,False,False,0.4692785878115892,0.2844816930945843,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6356164383561644,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1105,0.13043478260869534,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.18356164383561646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
970,0.10869565217391396,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.2493150684931507,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1512,0.21739130434782794,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5534246575342466,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1685,0.2608695652173978,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.9972602739726028,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2108,0.5217391304347885,False,False,0.44641639457287946,0.3071740901537456,True,True,True,False,True,0.005,0.1,False,0.0007230657989877079,0.0,0.0,0.0,0.6958904109589041,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,0.4565217391304373,False,True,0.6401039680527096,0.12919617994496152,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.08493150684931508,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1893,0.3695652173913047,False,False,0.16836267918219144,0.2948370824777466,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3287671232876713,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102,0.0,False,False,0.5102881896383289,0.2668879382106896,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.19178082191780824,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2251,0.5869565217391326,False,False,0.4821430224878096,0.174892566619417,True,True,True,False,False,0.03,0.2,True,0.0,0.0,0.0,0.0,0.18904109589041096,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
462,0.0,False,False,0.5086580164161296,0.32533241248673433,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.9534246575342464,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
713,0.021739130434788482,False,False,0.5205852332321763,0.3296951453207841,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.9671232876712328,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725,0.04347826086956985,False,False,0.4151638090578567,0.13566351263177012,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.04383561643835617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
595,0.021739130434788482,False,False,0.3432223695890225,0.15054605237762594,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3561643835616439,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1506,0.21739130434782794,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5342465753424658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1119,0.13043478260869534,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.33424657534246577,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141,0.0,False,False,0.4481806785526433,0.2379890768280133,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.2657534246575343,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
674,0.021739130434788482,False,False,0.4226654988832708,0.13468186819585098,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6575342465753424,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2708,1.0,False,False,0.5919295747417429,0.1338632769381426,True,True,True,False,False,0.01,0.0,False,0.0,0.0,0.0,0.0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2147,0.5434782608695699,False,False,0.3765523917563401,0.26915664395773153,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.07671232876712329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
270,0.0,False,False,0.5102881896383289,0.2668879382106896,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4328767123287671,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436,0.0,False,False,0.4005532250095611,0.14469182989222554,True,True,False,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8328767123287671,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2144,0.5434782608695699,False,False,0.6202708516732887,0.1328888875021582,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.021917808219178082,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
876,0.0869565217391326,False,False,0.4867966188386656,0.3188060706935935,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4438356164383562,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1624,0.2608695652173978,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.1589041095890411,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1706,0.2826086956521792,False,False,0.40281770413903856,0.3100125851256335,True,True,True,False,False,0.005,0.1,False,0.0,0.0,0.0,0.0,0.3972602739726028,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2478,0.7173913043478279,False,True,0.5288138648079077,0.28437039782319,True,True,True,False,False,0.01,0.0,True,0.0,0.0,0.0,0.0,0.4136986301369863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
739,0.04347826086956985,False,False,0.4856267019596,0.31947645320983564,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.19178082191780824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2272,0.5869565217391326,False,False,0.472524682587828,0.2663338827206421,True,True,True,False,False,0.01,0.1,False,0.0007230657989877079,0.0,0.0,0.0,0.9945205479452056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1291,0.15217391304348382,False,False,0.011095691716448251,0.34753634548794626,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7753424657534247,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1032,0.10869565217391396,False,False,0.1663753181930267,0.2951283959979171,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7616438356164383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1669,0.2608695652173978,False,False,0.1663753181930267,0.2951283959979171,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6684931506849315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
644,0.021739130434788482,False,False,0.4794419686793562,0.2959039475100717,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6109589041095891,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2703,1.0,False,False,0.5275081517195042,0.32843089792511904,True,True,True,False,True,0.005,0.1,True,0.0,0.0,0.0,0.0,0.2438356164383562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2302,0.608695652173914,False,False,0.5203851338374583,0.13300425682275646,True,True,True,False,False,0.02,0.30000000000000004,True,0.0,0.0,0.0,0.0,0.9835616438356164,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
862,0.0869565217391326,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0002715177844148792,0.0,0.3287671232876713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1381,0.1739130434782652,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7616438356164383,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
271,0.0,False,False,0.4232615941054076,0.1352390856345343,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4328767123287671,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1587,0.2391304347826093,False,False,0.1663753181930267,0.2951283959979171,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6931506849315069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2179,0.5434782608695699,False,False,0.4435346774021837,0.25634569362490994,True,False,True,False,False,0.01,0.2,False,0.0,0.0,0.0,0.0,0.6219178082191781,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
252,0.0,False,False,0.3432223695890225,0.15054605237762594,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1243,0.15217391304348382,False,False,0.5102881896383289,0.2668879382106896,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4219178082191781,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
293,0.0,False,False,0.5042533335569224,0.2439879242597313,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4904109589041096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2732,1.0,False,False,0.5147884525474706,0.31086946560510376,False,True,True,False,True,0.005,0.1,False,0.0,0.0,0.0,0.0,0.6082191780821918,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1532,0.21739130434782794,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8904109589041096,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
559,0.021739130434788482,False,False,0.4155131669412673,0.13573315531055796,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3068493150684932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1371,0.1739130434782652,False,False,0.5102881896383289,0.2668879382106896,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6246575342465753,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1600,0.2391304347826093,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.05,0.1,False,0.0,0.0,0.0,0.0,0.8438356164383561,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1804,0.3260869565217419,False,False,0.4246445179528988,0.13524852967583245,True,True,True,False,True,0.005,0.1,False,0.0,0.0,0.0001357588922074396,0.0,0.3671232876712329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1784,0.3043478260869605,False,False,0.2516310799525837,0.2374826709918071,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8630136986301371,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
305,0.0,False,False,0.44641639457287946,0.3071740901537456,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4986301369863014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1456,0.19565217391304654,False,False,0.5102881896383289,0.2668879382106896,True,True,True,False,True,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8712328767123287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2044,0.4565217391304373,False,False,0.4948089365469223,0.23533777909645565,True,True,True,False,False,0.01,0.0,False,0.0,0.0,0.0,0.0,0.6794520547945205,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
913,0.0869565217391326,False,False,0.008847768417048818,0.34926210436977545,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.9150684931506852,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
602,0.021739130434788482,False,False,0.4133069745743839,0.1367107218968543,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3808219178082192,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1855,0.3478260869565233,False,False,0.6353178397218995,0.15606903794090954,True,True,True,False,False,0.01,0.2,False,0.0,0.0,0.0,0.0,0.5972602739726027,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1046,0.10869565217391396,False,False,0.44641639457287946,0.3071740901537456,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8191780821917808,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1877,0.3478260869565233,False,False,0.5185590001780604,0.261331212527227,True,True,True,False,False,0.005,0.1,False,0.0,0.0,0.0,0.0,0.8986301369863013,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
506,0.021739130434788482,False,False,0.44641639457287946,0.3071740901537456,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.16164383561643836,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,0.0,False,False,0.16544691161870656,0.2948383176139325,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.07945205479452054,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
793,0.06521739130435122,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.015,0.1,False,0.0,0.0,0.0,0.0,0.17534246575342466,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261,0.0,False,False,0.4852928544994713,0.3186459476384575,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.40821917808219177,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1586,0.2391304347826093,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6767123287671233,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150,0.0,False,False,0.4509519666299322,0.24047254425463505,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.27945205479452057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
382,0.0,False,False,0.34097186477488145,0.2830590518344435,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6602739726027398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
928,0.0869565217391326,False,False,0.0092516367976877,0.34891018556727865,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.9972602739726028,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
969,0.10869565217391396,False,False,0.1663753181930267,0.2951283959979171,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.2410958904109589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1982,0.4130434782608745,False,False,0.3314588762781539,0.2702205256611153,True,True,True,False,False,0.005,0.1,True,0.0007230657989877079,0.0,0.0001357588922074396,0.0,0.956164383561644,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2269,0.5869565217391326,False,True,0.5465977278488647,0.14747024023919475,True,True,True,False,False,0.025,0.30000000000000004,True,0.0,0.0,0.0,0.0,0.9123287671232876,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1768,0.3043478260869605,False,False,0.487003374701147,0.3209151132362024,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6410958904109589,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
985,0.10869565217391396,False,False,0.4645433217216373,0.200913233852982,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3205479452054795,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1167,0.13043478260869534,False,False,0.5102881896383289,0.2668879382106896,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6931506849315069,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
206,0.0,False,False,0.4725266027227598,0.2645655401435432,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.3287671232876713,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
762,0.04347826086956985,False,False,0.4867966188386656,0.3188060706935935,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0002715177844148792,0.0,0.6301369863013698,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1813,0.3260869565217419,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6328767123287672,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1940,0.3913043478260931,False,False,0.0092516367976877,0.34891018556727865,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.8356164383561644,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2242,0.5869565217391326,False,False,0.3879456190478751,0.235112919703504,True,True,True,False,False,0.005,0.1,False,0.0,0.0,0.0,0.0,0.04931506849315069,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1325,0.1739130434782652,False,False,0.4484645385000495,0.30692721493333314,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.12328767123287672,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2466,0.7173913043478279,False,False,0.3652119681754275,0.1946182957743685,True,True,True,False,False,0.01,0.0,False,0.0,0.0,0.0,0.0,0.18904109589041096,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
